1,"eplusout (RUN PERIOD 1).eso"

"Date/Time","[1] Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area  (W/m2)"
,"ZN001:ROOF001"
"Year 1 Oct 03 2:00 AM","0"
"Year 1 Oct 03 3:00 AM","0"
"Year 1 Oct 03 4:00 AM","0"
"Year 1 Oct 03 5:00 AM","0"
"Year 1 Oct 03 6:00 AM","2.76846466657699"
"Year 1 Oct 03 7:00 AM","31.6537206196308"
"Year 1 Oct 03 8:00 AM","91.1656885193752"
"Year 1 Oct 03 9:00 AM","155.574739834839"
"Year 1 Oct 03 10:00 AM","200.72022448779"
"Year 1 Oct 03 11:00 AM","230.351206460187"
"Year 1 Oct 03 12:00 PM","235.031640261692"
"Year 1 Oct 03 1:00 PM","228.421936804981"
"Year 1 Oct 03 2:00 PM","193.316989942149"
"Year 1 Oct 03 3:00 PM","151.288376986489"
"Year 1 Oct 03 4:00 PM","97.5339895654573"
"Year 1 Oct 03 5:00 PM","51.5979395114781"
"Year 1 Oct 03 6:00 PM","5.70010792143948"
"Year 1 Oct 03 7:00 PM","0"
"Year 1 Oct 03 8:00 PM","0"
"Year 1 Oct 03 9:00 PM","0"
"Year 1 Oct 03 10:00 PM","0"
"Year 1 Oct 03 11:00 PM","0"
"Year 1 Oct 04 12:00 AM","0"
"Year 1 Oct 04 1:00 AM","0"
"Year 1 Oct 04 2:00 AM","0"
"Year 1 Oct 04 3:00 AM","0"
"Year 1 Oct 04 4:00 AM","0"
"Year 1 Oct 04 5:00 AM","0"
"Year 1 Oct 04 6:00 AM","4.1869123906413"
"Year 1 Oct 04 7:00 AM","38.3926764410307"
"Year 1 Oct 04 8:00 AM","76.9631312939398"
"Year 1 Oct 04 9:00 AM","115.487368990906"
"Year 1 Oct 04 10:00 AM","168.03821373677"
"Year 1 Oct 04 11:00 AM","145.152929262444"
"Year 1 Oct 04 12:00 PM","163.671895209902"
"Year 1 Oct 04 1:00 PM","180.142536473717"
"Year 1 Oct 04 2:00 PM","202.789426397782"
"Year 1 Oct 04 3:00 PM","156.574582151946"
"Year 1 Oct 04 4:00 PM","100.773755355527"
"Year 1 Oct 04 5:00 PM","54.0291804068501"
"Year 1 Oct 04 6:00 PM","6.02659162773176"
"Year 1 Oct 04 7:00 PM","0"
"Year 1 Oct 04 8:00 PM","0"
"Year 1 Oct 04 9:00 PM","0"
"Year 1 Oct 04 10:00 PM","0"
"Year 1 Oct 04 11:00 PM","0"
"Year 1 Oct 05 12:00 AM","0"
"Year 1 Oct 05 1:00 AM","0"
"Year 1 Oct 05 2:00 AM","0"
"Year 1 Oct 05 3:00 AM","0"
"Year 1 Oct 05 4:00 AM","0"
"Year 1 Oct 05 5:00 AM","0"
"Year 1 Oct 05 6:00 AM","4.75384956103003"
"Year 1 Oct 05 7:00 AM","42.1410848533217"
"Year 1 Oct 05 8:00 AM","81.1088579296106"
"Year 1 Oct 05 9:00 AM","96.9256761648025"
"Year 1 Oct 05 10:00 AM","124.159811802427"
"Year 1 Oct 05 11:00 AM","173.57087943848"
"Year 1 Oct 05 12:00 PM","186.209179835778"
"Year 1 Oct 05 1:00 PM","153.175128771556"
"Year 1 Oct 05 2:00 PM","102.156826300547"
"Year 1 Oct 05 3:00 PM","71.7330996209217"
"Year 1 Oct 05 4:00 PM","58.8438890703099"
"Year 1 Oct 05 5:00 PM","19.546875"
"Year 1 Oct 05 6:00 PM","2.44834883845396"
"Year 1 Oct 05 7:00 PM","0"
"Year 1 Oct 05 8:00 PM","0"
"Year 1 Oct 05 9:00 PM","0"
"Year 1 Oct 05 10:00 PM","0"
"Year 1 Oct 05 11:00 PM","0"
"Year 1 Oct 06 12:00 AM","0"
"Year 1 Oct 06 1:00 AM","0"
"Year 1 Oct 06 2:00 AM","0"
"Year 1 Oct 06 3:00 AM","0"
"Year 1 Oct 06 4:00 AM","0"
"Year 1 Oct 06 5:00 AM","0"
"Year 1 Oct 06 6:00 AM","3.4634551462195"
"Year 1 Oct 06 7:00 AM","35.2125627574497"
"Year 1 Oct 06 8:00 AM","87.4769436021088"
"Year 1 Oct 06 9:00 AM","120.617605414881"
"Year 1 Oct 06 10:00 AM","184.428163532038"
"Year 1 Oct 06 11:00 AM","199.902286544797"
"Year 1 Oct 06 12:00 PM","201.593927341475"
"Year 1 Oct 06 1:00 PM","197.142980046587"
"Year 1 Oct 06 2:00 PM","160.472990996084"
"Year 1 Oct 06 3:00 PM","127.853018140297"
"Year 1 Oct 06 4:00 PM","94.2995124548101"
"Year 1 Oct 06 5:00 PM","37.8820012149462"
"Year 1 Oct 06 6:00 PM","3.71329160674846"
"Year 1 Oct 06 7:00 PM","0"
"Year 1 Oct 06 8:00 PM","0"
"Year 1 Oct 06 9:00 PM","0"
"Year 1 Oct 06 10:00 PM","0"
"Year 1 Oct 06 11:00 PM","0"
"Year 1 Oct 07 12:00 AM","0"
"Year 1 Oct 07 1:00 AM","0"
"Year 1 Oct 07 2:00 AM","0"
"Year 1 Oct 07 3:00 AM","0"
"Year 1 Oct 07 4:00 AM","0"
"Year 1 Oct 07 5:00 AM","0"
"Year 1 Oct 07 6:00 AM","3.24655555351027"
"Year 1 Oct 07 7:00 AM","32.9347403799012"
"Year 1 Oct 07 8:00 AM","82.3599535749157"
"Year 1 Oct 07 9:00 AM","159.744280625518"
"Year 1 Oct 07 10:00 AM","205.411089077283"
"Year 1 Oct 07 11:00 AM","212.700542642648"
"Year 1 Oct 07 12:00 PM","209.023481614323"
"Year 1 Oct 07 1:00 PM","204.869083072703"
"Year 1 Oct 07 2:00 PM","171.670288771804"
"Year 1 Oct 07 3:00 PM","106.840754288639"
"Year 1 Oct 07 4:00 PM","80.4830250977084"
"Year 1 Oct 07 5:00 PM","29.1034359265685"
"Year 1 Oct 07 6:00 PM","2.61722391059072"
"Year 1 Oct 07 7:00 PM","0"
"Year 1 Oct 07 8:00 PM","0"
"Year 1 Oct 07 9:00 PM","0"
"Year 1 Oct 07 10:00 PM","0"
"Year 1 Oct 07 11:00 PM","0"
"Year 1 Oct 08 12:00 AM","0"
"Year 1 Oct 08 1:00 AM","0"
"Year 1 Oct 08 2:00 AM","0"
"Year 1 Oct 08 3:00 AM","0"
"Year 1 Oct 08 4:00 AM","0"
"Year 1 Oct 08 5:00 AM","0"
"Year 1 Oct 08 6:00 AM","2.53954903878953"
"Year 1 Oct 08 7:00 AM","25.3620380115177"
"Year 1 Oct 08 8:00 AM","45.0090904407214"
"Year 1 Oct 08 9:00 AM","62.6683647073572"
"Year 1 Oct 08 10:00 AM","86.7649361664222"
"Year 1 Oct 08 11:00 AM","102.947771249409"
"Year 1 Oct 08 12:00 PM","81.700123054878"
"Year 1 Oct 08 1:00 PM","88.2556346985765"
"Year 1 Oct 08 2:00 PM","115.706538694919"
"Year 1 Oct 08 3:00 PM","113.87631258606"
"Year 1 Oct 08 4:00 PM","76.4444268570543"
"Year 1 Oct 08 5:00 PM","38.509880169629"
"Year 1 Oct 08 6:00 PM","3.05381286462946"
"Year 1 Oct 08 7:00 PM","0"
"Year 1 Oct 08 8:00 PM","0"
"Year 1 Oct 08 9:00 PM","0"
"Year 1 Oct 08 10:00 PM","0"
"Year 1 Oct 08 11:00 PM","0"
"Year 1 Oct 09 12:00 AM","0"
"Year 1 Oct 09 1:00 AM","0"
"Year 1 Oct 09 2:00 AM","0"
"Year 1 Oct 09 3:00 AM","0"
"Year 1 Oct 09 4:00 AM","0"
"Year 1 Oct 09 5:00 AM","0"
"Year 1 Oct 09 6:00 AM","0"
"Year 1 Oct 09 7:00 AM","46.7595144511577"
"Year 1 Oct 09 8:00 AM","99.8914674798811"
"Year 1 Oct 09 9:00 AM","88.7892899323134"
"Year 1 Oct 09 10:00 AM","107.530030062538"
"Year 1 Oct 09 11:00 AM","132.714734822883"
"Year 1 Oct 09 12:00 PM","179.741276252785"
"Year 1 Oct 09 1:00 PM","139.426035349961"
"Year 1 Oct 09 2:00 PM","146.46019163748"
"Year 1 Oct 09 3:00 PM","132.176870857456"
"Year 1 Oct 09 4:00 PM","85.2272606724235"
"Year 1 Oct 09 5:00 PM","38.8240313451755"
"Year 1 Oct 09 6:00 PM","2.92644275633164"
"Year 1 Oct 09 7:00 PM","0"
"Year 1 Oct 09 8:00 PM","0"
"Year 1 Oct 09 9:00 PM","0"
"Year 1 Oct 09 10:00 PM","0"
"Year 1 Oct 09 11:00 PM","0"
"Year 1 Oct 10 12:00 AM","0"
"Year 1 Oct 10 1:00 AM","0"
"Year 1 Oct 10 2:00 AM","0"
"Year 1 Oct 10 3:00 AM","0"
"Year 1 Oct 10 4:00 AM","0"
"Year 1 Oct 10 5:00 AM","0"
"Year 1 Oct 10 6:00 AM","0"
"Year 1 Oct 10 7:00 AM","24.7933824193011"
"Year 1 Oct 10 8:00 AM","74.1295089970957"
"Year 1 Oct 10 9:00 AM","108.663135705256"
"Year 1 Oct 10 10:00 AM","158.250108840247"
"Year 1 Oct 10 11:00 AM","190.497821625055"
"Year 1 Oct 10 12:00 PM","209.281369027878"
"Year 1 Oct 10 1:00 PM","201.114631524293"
"Year 1 Oct 10 2:00 PM","199.385200978189"
"Year 1 Oct 10 3:00 PM","141.995783662051"
"Year 1 Oct 10 4:00 PM","87.0332785628698"
"Year 1 Oct 10 5:00 PM","24.9618380548656"
"Year 1 Oct 10 6:00 PM","1.71752544517283"
"Year 1 Oct 10 7:00 PM","0"
"Year 1 Oct 10 8:00 PM","0"
"Year 1 Oct 10 9:00 PM","0"
"Year 1 Oct 10 10:00 PM","0"
"Year 1 Oct 10 11:00 PM","0"
"Year 1 Oct 11 12:00 AM","0"
"Year 1 Oct 11 1:00 AM","0"
"Year 1 Oct 11 2:00 AM","0"
"Year 1 Oct 11 3:00 AM","0"
"Year 1 Oct 11 4:00 AM","0"
"Year 1 Oct 11 5:00 AM","0"
"Year 1 Oct 11 6:00 AM","0"
"Year 1 Oct 11 7:00 AM","29.9953534605018"
"Year 1 Oct 11 8:00 AM","71.6140725135387"
"Year 1 Oct 11 9:00 AM","134.215743614381"
"Year 1 Oct 11 10:00 AM","158.657491048585"
"Year 1 Oct 11 11:00 AM","173.229054757914"
"Year 1 Oct 11 12:00 PM","193.839513794707"
"Year 1 Oct 11 1:00 PM","194.974804495497"
"Year 1 Oct 11 2:00 PM","161.650336374458"
"Year 1 Oct 11 3:00 PM","133.243047032832"
"Year 1 Oct 11 4:00 PM","89.4199611742982"
"Year 1 Oct 11 5:00 PM","38.360735246382"
"Year 1 Oct 11 6:00 PM","0"
"Year 1 Oct 11 7:00 PM","0"
"Year 1 Oct 11 8:00 PM","0"
"Year 1 Oct 11 9:00 PM","0"
"Year 1 Oct 11 10:00 PM","0"
"Year 1 Oct 11 11:00 PM","0"
"Year 1 Oct 12 12:00 AM","0"
"Year 1 Oct 12 1:00 AM","0"
"Year 1 Oct 12 2:00 AM","0"
"Year 1 Oct 12 3:00 AM","0"
"Year 1 Oct 12 4:00 AM","0"
"Year 1 Oct 12 5:00 AM","0"
"Year 1 Oct 12 6:00 AM","0"
"Year 1 Oct 12 7:00 AM","38.0951564855948"
"Year 1 Oct 12 8:00 AM","104.88669690158"
"Year 1 Oct 12 9:00 AM","166.304420633493"
"Year 1 Oct 12 10:00 AM","201.671037183503"
"Year 1 Oct 12 11:00 AM","236.95894278432"
"Year 1 Oct 12 12:00 PM","235.69988232388"
"Year 1 Oct 12 1:00 PM","201.799257580344"
"Year 1 Oct 12 2:00 PM","92.8741126943451"
"Year 1 Oct 12 3:00 PM","88.8683532991826"
"Year 1 Oct 12 4:00 PM","41.1521807493822"
"Year 1 Oct 12 5:00 PM","14.34375"
"Year 1 Oct 12 6:00 PM","0"
"Year 1 Oct 12 7:00 PM","0"
"Year 1 Oct 12 8:00 PM","0"
"Year 1 Oct 12 9:00 PM","0"
"Year 1 Oct 12 10:00 PM","0"
"Year 1 Oct 12 11:00 PM","0"
"Year 1 Oct 13 12:00 AM","0"
"Year 1 Oct 13 1:00 AM","0"
"Year 1 Oct 13 2:00 AM","0"
"Year 1 Oct 13 3:00 AM","0"
"Year 1 Oct 13 4:00 AM","0"
"Year 1 Oct 13 5:00 AM","0"
"Year 1 Oct 13 6:00 AM","0"
"Year 1 Oct 13 7:00 AM","22.4555102431651"
"Year 1 Oct 13 8:00 AM","43.1923364361573"
"Year 1 Oct 13 9:00 AM","62.7162589192179"
"Year 1 Oct 13 10:00 AM","97.0994417173853"
"Year 1 Oct 13 11:00 AM","142.153669583785"
"Year 1 Oct 13 12:00 PM","162.993629092353"
"Year 1 Oct 13 1:00 PM","162.464448401827"
"Year 1 Oct 13 2:00 PM","165.833424127676"
"Year 1 Oct 13 3:00 PM","114.414024709921"
"Year 1 Oct 13 4:00 PM","66.7998702189001"
"Year 1 Oct 13 5:00 PM","32.4517477252154"
"Year 1 Oct 13 6:00 PM","0"
"Year 1 Oct 13 7:00 PM","0"
"Year 1 Oct 13 8:00 PM","0"
"Year 1 Oct 13 9:00 PM","0"
"Year 1 Oct 13 10:00 PM","0"
"Year 1 Oct 13 11:00 PM","0"
"Year 1 Oct 14 12:00 AM","0"
"Year 1 Oct 14 1:00 AM","0"
"Year 1 Oct 14 2:00 AM","0"
"Year 1 Oct 14 3:00 AM","0"
"Year 1 Oct 14 4:00 AM","0"
"Year 1 Oct 14 5:00 AM","0"
"Year 1 Oct 14 6:00 AM","0"
"Year 1 Oct 14 7:00 AM","27.4447917118751"
"Year 1 Oct 14 8:00 AM","59.3435742164177"
"Year 1 Oct 14 9:00 AM","106.503360990325"
"Year 1 Oct 14 10:00 AM","174.987950408547"
"Year 1 Oct 14 11:00 AM","193.733475753874"
"Year 1 Oct 14 12:00 PM","215.615577014669"
"Year 1 Oct 14 1:00 PM","229.489276758369"
"Year 1 Oct 14 2:00 PM","170.625458784885"
"Year 1 Oct 14 3:00 PM","133.366954304694"
"Year 1 Oct 14 4:00 PM","83.9429002622572"
"Year 1 Oct 14 5:00 PM","35.9616863703436"
"Year 1 Oct 14 6:00 PM","0"
"Year 1 Oct 14 7:00 PM","0"
"Year 1 Oct 14 8:00 PM","0"
"Year 1 Oct 14 9:00 PM","0"
"Year 1 Oct 14 10:00 PM","0"
"Year 1 Oct 14 11:00 PM","0"
"Year 1 Oct 15 12:00 AM","0"
"Year 1 Oct 15 1:00 AM","0"
"Year 1 Oct 15 2:00 AM","0"
"Year 1 Oct 15 3:00 AM","0"
"Year 1 Oct 15 4:00 AM","0"
"Year 1 Oct 15 5:00 AM","0"
"Year 1 Oct 15 6:00 AM","0"
"Year 1 Oct 15 7:00 AM","20.2136753243719"
"Year 1 Oct 15 8:00 AM","58.9154754591861"
"Year 1 Oct 15 9:00 AM","75.2656213270172"
"Year 1 Oct 15 10:00 AM","101.589926302068"
"Year 1 Oct 15 11:00 AM","132.341663435893"
"Year 1 Oct 15 12:00 PM","188.873033047621"
"Year 1 Oct 15 1:00 PM","130.549820978107"
"Year 1 Oct 15 2:00 PM","166.616477624278"
"Year 1 Oct 15 3:00 PM","146.0488874796"
"Year 1 Oct 15 4:00 PM","85.9178105781645"
"Year 1 Oct 15 5:00 PM","26.2117412992554"
"Year 1 Oct 15 6:00 PM","0"
"Year 1 Oct 15 7:00 PM","0"
"Year 1 Oct 15 8:00 PM","0"
"Year 1 Oct 15 9:00 PM","0"
"Year 1 Oct 15 10:00 PM","0"
"Year 1 Oct 15 11:00 PM","0"
"Year 1 Oct 16 12:00 AM","0"
"Year 1 Oct 16 1:00 AM","0"
"Year 1 Oct 16 2:00 AM","0"
"Year 1 Oct 16 3:00 AM","0"
"Year 1 Oct 16 4:00 AM","0"
"Year 1 Oct 16 5:00 AM","0"
"Year 1 Oct 16 6:00 AM","0"
"Year 1 Oct 16 7:00 AM","17.4807020197459"
"Year 1 Oct 16 8:00 AM","48.8524926617274"
"Year 1 Oct 16 9:00 AM","83.6079385034049"
"Year 1 Oct 16 10:00 AM","200.299840751431"
"Year 1 Oct 16 11:00 AM","161.300275579136"
"Year 1 Oct 16 12:00 PM","221.172666412781"
"Year 1 Oct 16 1:00 PM","212.921240313049"
"Year 1 Oct 16 2:00 PM","148.642786893204"
"Year 1 Oct 16 3:00 PM","123.737327563523"
"Year 1 Oct 16 4:00 PM","93.0324286566383"
"Year 1 Oct 16 5:00 PM","28.6622969457241"
"Year 1 Oct 16 6:00 PM","0"
"Year 1 Oct 16 7:00 PM","0"
"Year 1 Oct 16 8:00 PM","0"
"Year 1 Oct 16 9:00 PM","0"
"Year 1 Oct 16 10:00 PM","0"
"Year 1 Oct 16 11:00 PM","0"
"Year 1 Oct 17 12:00 AM","0"
"Year 1 Oct 17 1:00 AM","0"
"Year 1 Oct 17 2:00 AM","0"
"Year 1 Oct 17 3:00 AM","0"
"Year 1 Oct 17 4:00 AM","0"
"Year 1 Oct 17 5:00 AM","0"
"Year 1 Oct 17 6:00 AM","0"
"Year 1 Oct 17 7:00 AM","29.4869954446409"
"Year 1 Oct 17 8:00 AM","62.9748088299796"
"Year 1 Oct 17 9:00 AM","94.6896224032592"
"Year 1 Oct 17 10:00 AM","134.365573994894"
"Year 1 Oct 17 11:00 AM","182.450187868685"
"Year 1 Oct 17 12:00 PM","194.66730485971"
"Year 1 Oct 17 1:00 PM","190.247171025806"
"Year 1 Oct 17 2:00 PM","154.237002994816"
"Year 1 Oct 17 3:00 PM","64.5892464125198"
"Year 1 Oct 17 4:00 PM","46.7304981107337"
"Year 1 Oct 17 5:00 PM","25.7552771637166"
"Year 1 Oct 17 6:00 PM","0"
"Year 1 Oct 17 7:00 PM","0"
"Year 1 Oct 17 8:00 PM","0"
"Year 1 Oct 17 9:00 PM","0"
"Year 1 Oct 17 10:00 PM","0"
"Year 1 Oct 17 11:00 PM","0"
"Year 1 Oct 18 12:00 AM","0"
"Year 1 Oct 18 1:00 AM","0"
"Year 1 Oct 18 2:00 AM","0"
"Year 1 Oct 18 3:00 AM","0"
"Year 1 Oct 18 4:00 AM","0"
"Year 1 Oct 18 5:00 AM","0"
"Year 1 Oct 18 6:00 AM","0"
"Year 1 Oct 18 7:00 AM","29.2900872927988"
"Year 1 Oct 18 8:00 AM","82.7160149895608"
"Year 1 Oct 18 9:00 AM","116.899139684637"
"Year 1 Oct 18 10:00 AM","146.763308578017"
"Year 1 Oct 18 11:00 AM","191.229263599797"
"Year 1 Oct 18 12:00 PM","164.027116632063"
"Year 1 Oct 18 1:00 PM","171.265845099253"
"Year 1 Oct 18 2:00 PM","146.127394256247"
"Year 1 Oct 18 3:00 PM","142.849264289277"
"Year 1 Oct 18 4:00 PM","49.4043344122021"
"Year 1 Oct 18 5:00 PM","23.2409247287589"
"Year 1 Oct 18 6:00 PM","0"
"Year 1 Oct 18 7:00 PM","0"
"Year 1 Oct 18 8:00 PM","0"
"Year 1 Oct 18 9:00 PM","0"
"Year 1 Oct 18 10:00 PM","0"
"Year 1 Oct 18 11:00 PM","0"
"Year 1 Oct 19 12:00 AM","0"
"Year 1 Oct 19 1:00 AM","0"
"Year 1 Oct 19 2:00 AM","0"
"Year 1 Oct 19 3:00 AM","0"
"Year 1 Oct 19 4:00 AM","0"
"Year 1 Oct 19 5:00 AM","0"
"Year 1 Oct 19 6:00 AM","0"
"Year 1 Oct 19 7:00 AM","25.0568443960636"
"Year 1 Oct 19 8:00 AM","72.5931719764388"
"Year 1 Oct 19 9:00 AM","120.717990835812"
"Year 1 Oct 19 10:00 AM","150.777088960602"
"Year 1 Oct 19 11:00 AM","179.425904827353"
"Year 1 Oct 19 12:00 PM","189.459049996735"
"Year 1 Oct 19 1:00 PM","172.455055605127"
"Year 1 Oct 19 2:00 PM","153.237121645219"
"Year 1 Oct 19 3:00 PM","136.191022963522"
"Year 1 Oct 19 4:00 PM","72.4946820355137"
"Year 1 Oct 19 5:00 PM","22.2934469036133"
"Year 1 Oct 19 6:00 PM","0"
"Year 1 Oct 19 7:00 PM","0"
"Year 1 Oct 19 8:00 PM","0"
"Year 1 Oct 19 9:00 PM","0"
"Year 1 Oct 19 10:00 PM","0"
"Year 1 Oct 19 11:00 PM","0"
"Year 1 Oct 20 12:00 AM","0"
"Year 1 Oct 20 1:00 AM","0"
"Year 1 Oct 20 2:00 AM","0"
"Year 1 Oct 20 3:00 AM","0"
"Year 1 Oct 20 4:00 AM","0"
"Year 1 Oct 20 5:00 AM","0"
"Year 1 Oct 20 6:00 AM","0"
"Year 1 Oct 20 7:00 AM","23.9575795547875"
"Year 1 Oct 20 8:00 AM","51.1810419002392"
"Year 1 Oct 20 9:00 AM","73.6711454990744"
"Year 1 Oct 20 10:00 AM","90.3391245450861"
"Year 1 Oct 20 11:00 AM","98.9252316015278"
"Year 1 Oct 20 12:00 PM","102.055115600059"
"Year 1 Oct 20 1:00 PM","98.4333377912555"
"Year 1 Oct 20 2:00 PM","89.7107295881793"
"Year 1 Oct 20 3:00 PM","72.4745855217898"
"Year 1 Oct 20 4:00 PM","49.4207113507087"
"Year 1 Oct 20 5:00 PM","18.9626707585798"
"Year 1 Oct 20 6:00 PM","0"
"Year 1 Oct 20 7:00 PM","0"
"Year 1 Oct 20 8:00 PM","0"
"Year 1 Oct 20 9:00 PM","0"
"Year 1 Oct 20 10:00 PM","0"
"Year 1 Oct 20 11:00 PM","0"
"Year 1 Oct 21 12:00 AM","0"
"Year 1 Oct 21 1:00 AM","0"
"Year 1 Oct 21 2:00 AM","0"
"Year 1 Oct 21 3:00 AM","0"
"Year 1 Oct 21 4:00 AM","0"
"Year 1 Oct 21 5:00 AM","0"
"Year 1 Oct 21 6:00 AM","0"
"Year 1 Oct 21 7:00 AM","27.0173748442113"
"Year 1 Oct 21 8:00 AM","65.9243833748736"
"Year 1 Oct 21 9:00 AM","91.0999033939856"
"Year 1 Oct 21 10:00 AM","140.706285071836"
"Year 1 Oct 21 11:00 AM","164.364619302561"
"Year 1 Oct 21 12:00 PM","179.512878053431"
"Year 1 Oct 21 1:00 PM","178.719358936772"
"Year 1 Oct 21 2:00 PM","156.35282895189"
"Year 1 Oct 21 3:00 PM","116.844901565058"
"Year 1 Oct 21 4:00 PM","76.3691026253261"
"Year 1 Oct 21 5:00 PM","18.9770269714258"
"Year 1 Oct 21 6:00 PM","0"
"Year 1 Oct 21 7:00 PM","0"
"Year 1 Oct 21 8:00 PM","0"
"Year 1 Oct 21 9:00 PM","0"
"Year 1 Oct 21 10:00 PM","0"
"Year 1 Oct 21 11:00 PM","0"
"Year 1 Oct 22 12:00 AM","0"
"Year 1 Oct 22 1:00 AM","0"
"Year 1 Oct 22 2:00 AM","0"
"Year 1 Oct 22 3:00 AM","0"
"Year 1 Oct 22 4:00 AM","0"
"Year 1 Oct 22 5:00 AM","0"
"Year 1 Oct 22 6:00 AM","0"
"Year 1 Oct 22 7:00 AM","16.8846255649028"
"Year 1 Oct 22 8:00 AM","52.4158012737915"
"Year 1 Oct 22 9:00 AM","82.8299665737453"
"Year 1 Oct 22 10:00 AM","134.209655964645"
"Year 1 Oct 22 11:00 AM","213.168406566934"
"Year 1 Oct 22 12:00 PM","178.584494929469"
"Year 1 Oct 22 1:00 PM","183.98275744684"
"Year 1 Oct 22 2:00 PM","128.898740563525"
"Year 1 Oct 22 3:00 PM","90.9004953156508"
"Year 1 Oct 22 4:00 PM","50.7446728242185"
"Year 1 Oct 22 5:00 PM","14.2896236047955"
"Year 1 Oct 22 6:00 PM","0"
"Year 1 Oct 22 7:00 PM","0"
"Year 1 Oct 22 8:00 PM","0"
"Year 1 Oct 22 9:00 PM","0"
"Year 1 Oct 22 10:00 PM","0"
"Year 1 Oct 22 11:00 PM","0"
"Year 1 Oct 23 12:00 AM","0"
"Year 1 Oct 23 1:00 AM","0"
"Year 1 Oct 23 2:00 AM","0"
"Year 1 Oct 23 3:00 AM","0"
"Year 1 Oct 23 4:00 AM","0"
"Year 1 Oct 23 5:00 AM","0"
"Year 1 Oct 23 6:00 AM","0"
"Year 1 Oct 23 7:00 AM","20.0274122248506"
"Year 1 Oct 23 8:00 AM","63.9089254060281"
"Year 1 Oct 23 9:00 AM","103.533066440159"
"Year 1 Oct 23 10:00 AM","166.050761618709"
"Year 1 Oct 23 11:00 AM","188.262882021635"
"Year 1 Oct 23 12:00 PM","180.364250573564"
"Year 1 Oct 23 1:00 PM","208.257988537457"
"Year 1 Oct 23 2:00 PM","151.404360794357"
"Year 1 Oct 23 3:00 PM","116.110640153731"
"Year 1 Oct 23 4:00 PM","64.920847338853"
"Year 1 Oct 23 5:00 PM","17.0502794387679"
"Year 1 Oct 23 6:00 PM","0"
"Year 1 Oct 23 7:00 PM","0"
"Year 1 Oct 23 8:00 PM","0"
"Year 1 Oct 23 9:00 PM","0"
"Year 1 Oct 23 10:00 PM","0"
"Year 1 Oct 23 11:00 PM","0"
"Year 1 Oct 24 12:00 AM","0"
"Year 1 Oct 24 1:00 AM","0"
"Year 1 Oct 24 2:00 AM","0"
"Year 1 Oct 24 3:00 AM","0"
"Year 1 Oct 24 4:00 AM","0"
"Year 1 Oct 24 5:00 AM","0"
"Year 1 Oct 24 6:00 AM","0"
"Year 1 Oct 24 7:00 AM","16.26287148584"
"Year 1 Oct 24 8:00 AM","40.7518963444512"
"Year 1 Oct 24 9:00 AM","58.9250466413626"
"Year 1 Oct 24 10:00 AM","76.8033866434474"
"Year 1 Oct 24 11:00 AM","89.7263960034392"
"Year 1 Oct 24 12:00 PM","96.81512406167"
"Year 1 Oct 24 1:00 PM","86.8386262147348"
"Year 1 Oct 24 2:00 PM","67.0423815182684"
"Year 1 Oct 24 3:00 PM","51.7776279344571"
"Year 1 Oct 24 4:00 PM","36.1637660655095"
"Year 1 Oct 24 5:00 PM","14.5589355916641"
"Year 1 Oct 24 6:00 PM","0"
"Year 1 Oct 24 7:00 PM","0"
"Year 1 Oct 24 8:00 PM","0"
"Year 1 Oct 24 9:00 PM","0"
"Year 1 Oct 24 10:00 PM","0"
"Year 1 Oct 24 11:00 PM","0"
"Year 1 Oct 25 12:00 AM","0"
"Year 1 Oct 25 1:00 AM","0"
"Year 1 Oct 25 2:00 AM","0"
"Year 1 Oct 25 3:00 AM","0"
"Year 1 Oct 25 4:00 AM","0"
"Year 1 Oct 25 5:00 AM","0"
"Year 1 Oct 25 6:00 AM","0"
"Year 1 Oct 25 7:00 AM","9.56469370937486"
"Year 1 Oct 25 8:00 AM","33.639863182718"
"Year 1 Oct 25 9:00 AM","62.7857146609338"
"Year 1 Oct 25 10:00 AM","78.8557568076122"
"Year 1 Oct 25 11:00 AM","101.840297747492"
"Year 1 Oct 25 12:00 PM","130.618339604593"
"Year 1 Oct 25 1:00 PM","168.740757421785"
"Year 1 Oct 25 2:00 PM","175.013001236493"
"Year 1 Oct 25 3:00 PM","109.829608185529"
"Year 1 Oct 25 4:00 PM","60.5526564504618"
"Year 1 Oct 25 5:00 PM","16.0535846339041"
"Year 1 Oct 25 6:00 PM","0"
"Year 1 Oct 25 7:00 PM","0"
"Year 1 Oct 25 8:00 PM","0"
"Year 1 Oct 25 9:00 PM","0"
"Year 1 Oct 25 10:00 PM","0"
"Year 1 Oct 25 11:00 PM","0"
"Year 1 Oct 26 12:00 AM","0"
"Year 1 Oct 26 1:00 AM","0"
"Year 1 Oct 26 2:00 AM","0"
"Year 1 Oct 26 3:00 AM","0"
"Year 1 Oct 26 4:00 AM","0"
"Year 1 Oct 26 5:00 AM","0"
"Year 1 Oct 26 6:00 AM","0"
"Year 1 Oct 26 7:00 AM","14.5746480401629"
"Year 1 Oct 26 8:00 AM","55.1760445564944"
"Year 1 Oct 26 9:00 AM","99.8922784501269"
"Year 1 Oct 26 10:00 AM","120.581089625265"
"Year 1 Oct 26 11:00 AM","114.222416998126"
"Year 1 Oct 26 12:00 PM","125.661543452522"
"Year 1 Oct 26 1:00 PM","139.68243459019"
