Year 1 Jan 11 10:00 AM,109.4478981,,109.4477354,0.999998513,0.000162709,,,109.4478981,,0
Year 1 Jan 11 11:00 AM,180.0565509,,180.0559785,0.999996821,0.000572424,,,180.0565509,,0
Year 1 Jan 11 12:00 PM,303.8299909,,303.8293708,0.999997959,0.000620167,,,303.8299909,,0
Year 1 Jan 11 1:00 PM,326.5823601,,205.2202262,0.628387357,121.3621339,,,326.5823601,,0
Year 1 Jan 11 2:00 PM,295.8768151,,35.03122461,0.118398005,260.8455905,,,295.8768151,,0
Year 1 Jan 11 3:00 PM,216.1649352,,18.05710034,0.083533901,198.1078349,,,216.1649352,,0
Year 1 Jan 11 4:00 PM,96.64818341,,11.39056795,0.117855996,85.25761546,,,96.64818341,,0
Year 1 Jan 11 5:00 PM,9.924433787,,3.62388674,0.365147959,6.300547048,,,9.924433787,,0
Year 1 Jan 11 6:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 11 7:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 11 8:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 11 9:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 11 10:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 11 11:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 12:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 1:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 2:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 3:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 4:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 5:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 6:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 7:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 8:00 AM,16.31939755,,16.31926158,0.999991668,0.00013597,,,16.31939755,,0
Year 1 Jan 12 9:00 AM,59.786866,,59.78660237,0.99999559,0.000263636,,,59.786866,,0
Year 1 Jan 12 10:00 AM,50.33342856,,50.3334,0.999999433,2.85624E-05,,,50.33342856,,0
Year 1 Jan 12 11:00 AM,72.43665089,,72.43659508,0.999999229,5.58139E-05,,,72.43665089,,0
Year 1 Jan 12 12:00 PM,92.75162821,,92.75157931,0.999999473,4.8894E-05,,,92.75162821,,0
Year 1 Jan 12 1:00 PM,101.6156924,,94.51532572,0.930125294,7.100366661,,,101.6156924,,0
Year 1 Jan 12 2:00 PM,97.0227563,,80.44480349,0.829133355,16.57795281,,,97.0227563,,0
Year 1 Jan 12 3:00 PM,66.06574502,,56.72800898,0.858659945,9.337736033,,,66.06574502,,0
Year 1 Jan 12 4:00 PM,32.45004622,,29.42320342,0.906723005,3.026842803,,,32.45004622,,0
Year 1 Jan 12 5:00 PM,5.70843515,,5.296516459,0.927840349,0.411918691,,,5.70843515,,0
Year 1 Jan 12 6:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 7:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 8:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 9:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 10:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 12 11:00 PM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 12:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 1:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 2:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 3:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 4:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 5:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 6:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 7:00 AM,0,,0,#DIV/0!,0,,,0,,0
Year 1 Jan 13 8:00 AM,17.94682747,,17.946673,0.999991393,0.000154464,,,17.94682747,,0
Year 1 Jan 13 9:00 AM,108.6725734,,108.6718157,0.999993027,0.000757723,,,108.6725734,,0
Year 1 Jan 13 10:00 AM,234.4244118,,234.4237373,0.999997123,0.00067449,,,234.4244118,,0
Year 1 Jan 13 11:00 AM,334.9162995,,334.9146265,0.999995005,0.001672987,,,334.9162995,,0
Year 1 Jan 13 12:00 PM,381.8706657,,381.8698413,0.999997841,0.000824425,,,381.8706657,,0
Year 1 Jan 13 1:00 PM,332.4242141,,226.8803978,0.682502622,105.5438163,,,332.4242141,,0
Year 1 Jan 13 2:00 PM,201.1443847,,81.06634649,0.40302565,120.0780383,,,201.1443847,,0
Year 1 Jan 13 3:00 PM,146.7791308,,47.74599723,0.325291456,99.03313358,,,146.7791308,,0
Year 1 Jan 13 4:00 PM,24.39054655,,15.95325572,0.654075368,8.437290832,,,24.39054655,,0
